Player ID;Group name;League ID;Description;Session ID;Types;Session end (Local timezone);Session end date (Local timezone);Session end date (UTC);Session end time (Local timezone);Session end time (UTC);Session end (UTC);Session begin (Local timezone);Session begin date (Local timezone);Session begin date (UTC);Session begin time (Local timezone);Session begin time (UTC);Session begin (UTC);Distance (m);Distance (speed | very slow) (m);Distance (speed | slow) (m);Distance (speed | moderate) (m);Distance (speed | fast) (m);Distance (speed | very fast) (m);Distance (speed | sprint) (m);Distance / min (m);Distance / min (speed | very slow) (m);Distance / min (speed | slow) (m);Distance / min (speed | moderate) (m);Distance / min (speed | fast) (m);Distance / min (speed | very fast) (m);Distance / min (speed | sprint) (m);Duration (s);Position;Speed (Ø) (km/h);Speed (max.) (km/h);Speed (% of max.) (%);Time on Ice (s);Time (s);Time (speed | very slow) (s);Time (speed | slow) (s);Time (speed | moderate) (s);Time (speed | fast) (s);Time (speed | very fast) (s);Time (speed | sprint) (s);Accumulated Acceleration Load;Acceleration Load (load | very low);Acceleration Load (load | low);Acceleration Load (load | medium);Acceleration Load (load | high);Acceleration Load (load | very high);Acceleration Load (load | near max);Acceleration Load (load | max);Accumulated Acceleration Load / min;Acceleration Load / min;Acceleration Load (max.);Acceleration Load (time | high) (s);Acceleration Load (time | low) (s);Acceleration Load (time | max) (s);Acceleration Load (time | medium) (s);Acceleration Load (time | near max) (s);Acceleration Load (time | very high) (s);Acceleration Load (time | very low) (s);Acceleration (max.) (m/s²);Deceleration (max.) (m/s²);Anaerobic Activity (distance) (m);Anaerobic Activity (time) (s);High Speed and Acceleration Distance (m);High Speed and Acceleration Distance / min (m);High Metabolic Power Distance (m);High Metabolic Power Distance / min (m);High Speed and Acceleration Time (s);Accels Load;Accel 1;Accel 2;Accel 3;Accel 4;Accels Load / min;Accel 1 / min;Accel 2 / min;Accel 3 / min;Accel 4 / min;Decels Load;Decel 1;Decel 2;Decel 3;Decel 4;Decels Load / min;Decel 1 / min;Decel 2 / min;Decel 3 / min;Decel 4 / min;Mechanical Intensity;Mechanical Intensity (def.);Mechanical Intensity (off.);Mechanical Load;Mechanical Load (def.);Mechanical Load (off.);Metabolic Power (Ø) (W);Metabolic Power (max.) (W);Metabolic Power per mass (Ø) (W/kg);Metabolic Power per mass (max.) (W/kg);Metabolic Power (time | high) (s);Metabolic Power (time | low) (s);Metabolic Power (time | medium) (s);Metabolic Power (time | very high) (s);Metabolic Power (time | very low) (s);Metabolic Work (kcal);Metabolic Work / min (kcal);Physio Intensity;Physio Load;Heart Rate Recoveries;Heart Rate Recoveries / min;Heart Rate (Ø) (bpm);Heart Rate (max.) (bpm);Heart Rate (min.) (bpm);Heart rate (% of max.) (%);Heart Rate (% of HRR) (%);Heart Rate (time | 0 - 50%) (s);Heart Rate (time | 50 - 60%) (s);Heart Rate (time | 60 - 70%) (s);Heart Rate (time | 70 - 80%) (s);Heart Rate (time | 80 - 90%) (s);Heart Rate (time | ? 90%) (s);Human Core Temperature (Ø) (°C);Human Core Temperature (max.) (°C);Activation Gluteus (total);Activation Hamstrings (total);Muscle Load (total);Activation Quadrizeps (total);TRIMP;Accelerations;Accelerations (low);Accelerations (medium);Accelerations (high);Accelerations (very high);Accelerations (near max);Accelerations (max);Accelerations / min;Accelerations / min (low);Accelerations / min (medium);Accelerations / min (high);Accelerations / min (very high);Accelerations / min (near max);Accelerations / min (max);Changes of Direction;Changes of Direction (left);Changes of Direction (right);Changes of Direction / min;Changes of Direction / min (left);Changes of Direction / min (right);Changes of Orientation;Changes of Orientation / min;Changes of Pace;Changes of Pace (low);Changes of Pace (medium);Changes of Pace (high);Changes of Pace (very high);Changes of Pace / min;Changes of Pace / min (low);Changes of Pace / min (medium);Changes of Pace / min (high);Changes of Pace / min (very high);Decelerations;Decelerations (low);Decelerations (medium);Decelerations (high);Decelerations (very high);Decelerations / min;Decelerations / min (low);Decelerations / min (medium);Decelerations / min (high);Decelerations / min (very high);Down on Pads;Down on Pads / min;Exertions;Exertions (low);Exertions (medium);Exertions (high);Exertions (very high);Exertions / min;Exertions / min (low);Exertions / min (medium);Exertions / min (high);Exertions / min (very high);Impacts;Impacts / min;Shifts;Shifts / min;Skating Transitions;Skating Transitions (left);Skating Transitions (right);Skating Transitions / min;Skating Transitions / min (left);Skating Transitions / min (right);Speed Zone Entries;Speed Zone Entries (very slow);Speed Zone Entries (slow);Speed Zone Entries (moderate);Speed Zone Entries (fast);Speed Zone Entries (very fast);Speed Zone Entries (sprint);Speed Zone Entries / min;Speed Zone Entries / min (very slow);Speed Zone Entries / min (slow);Speed Zone Entries / min (moderate);Speed Zone Entries / min (fast);Speed Zone Entries / min (very fast);Speed Zone Entries / min (sprint);Sprints;Sprints (low);Sprints (medium);Sprints (high);Sprints (very high);Sprints (near max);Sprints / min;Sprints / min (low);Sprints / min (medium);Sprints / min (high);Sprints / min (very high);Sprints / min (near max);Turns;Sharp Turns;Wide Turns;Turns / min;Sharp Turns / min;Wide Turns / min
16;Guest_Team O;;Period 3;234;Period;10.12.2022 21:52;10.12.2022;10.12.2022;21:52:37;20:52:37;10.12.2022 20:52;10.12.2022 21:21;10.12.2022;10.12.2022;21:21:43;20:21:43;10.12.2022 20:21;602;95;61;101;105;109;130;207;33;21;35;36;37;45;1854;FW;12.4;30.51;61;175;175;66;22;26;24;16;21;33.53;1.95;5.18;5.73;5.9;5.45;4.1;5.21;11.5;2.15;10.02;24;32;31;25;12;32;19;3.73;-4.56;40;8;300;103;256;88;46;65.91;13.51;23.63;27.1;1.67;22.61;4.63;8.11;9.3;0.57;29.31;5.6;6.35;13.75;3.6;10.05;1.92;2.18;4.72;1.23;32.67;;;95.21;0;0;406.24;1490.42;4.78;17.53;36;43;37;34;25;13.43;4.61;40.9;119.2;0;0;;;;0;0;;;;;;;;;;;;;0;12;10;2;0;0;0;0;4.12;3.43;0.69;0;0;0;0;4;0;4;1.37;0;1.37;5;1.72;5;5;0;0;0;1.72;1.72;0;0;0;11;1;3;5;2;3.77;0.34;1.03;1.72;0.69;0;0;6;0;0;0;6;2.06;0;0;0;2.06;1;0.34;4;1.37;3;1;2;1.03;0.34;0.69;20;0;4;3;6;1;6;6.86;0;1.37;1.03;2.06;0.34;2.06;6;2;3;1;0;0;2.06;0.69;1.03;0.34;0;0;3;0;3;1.03;0;1.03
17;Guest_Team O;;Period 3;234;Period;10.12.2022 21:52;10.12.2022;10.12.2022;21:52:37;20:52:37;10.12.2022 20:52;10.12.2022 21:21;10.12.2022;10.12.2022;21:21:43;20:21:43;10.12.2022 20:21;73;39;13;2;19;0;0;127;68;23;3;33;0;0;1854;FW;7.62;19.89;40;34;34;25;5;1;4;0;0;6.05;0.61;1.38;1.69;1;0.51;0.52;0.34;10.52;1.78;6.04;3;10;0;9;6;2;5;3.5;-2.54;1;0;9;16;11;18;3;13.09;4.64;2.93;5.52;0;22.76;8.07;5.09;9.6;0;5.15;1.83;1.53;1.8;0;8.96;3.18;2.66;3.12;0;31.72;;;18.24;0;0;218.25;1104.24;2.57;12.99;3;15;8;1;8;2.01;3.5;25.2;14.5;0;0;;;;0;0;;;;;;;;;;;;;0;2;1;1;0;0;0;0;3.48;1.74;1.74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;0;3.48;1.74;0;1.74;0;0;0;1;0;0;0;1;1.74;0;0;0;1.74;0;0;1;1.74;0;0;0;0;0;0;3;0;2;0;1;0;0;5.22;0;3.48;0;1.74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18;Guest_Team O;;Period 3;234;Period;10.12.2022 21:52;10.12.2022;10.12.2022;21:52:37;20:52:37;10.12.2022 20:52;10.12.2022 21:21;10.12.2022;10.12.2022;21:21:43;20:21:43;10.12.2022 20:21;640;91;77;148;179;103;41;225;32;27;52;63;36;15;1854;FW;13.49;27.39;55;171;171;40;26;41;41;18;5;29.65;3.77;4.03;5.83;7.71;4.88;1.47;1.96;10.41;1.86;13.67;31;31;8;30;6;34;31;3.43;-4.13;23;6;221;78;273;96;39;59.34;22.46;18.74;18.15;0;20.84;7.89;6.58;6.37;0;26.88;7.77;7.78;8.24;3.1;9.44;2.73;2.73;2.89;1.09;30.28;;;86.22;0;0;393.75;1341.29;4.63;15.78;50;37;54;18;12;14.12;4.96;44.5;126.7;0;0;;;;0;0;;;;;;;;;;;;;0;11;11;0;0;0;0;0;3.86;3.86;0;0;0;0;0;3;1;2;1.05;0.35;0.7;0;0;4;4;0;0;0;1.4;1.4;0;0;0;12;4;1;3;4;4.21;1.4;0.35;1.05;1.4;0;0;4;0;0;0;4;1.4;0;0;0;1.4;0;0;3;1.05;9;6;3;3.16;2.11;1.05;17;0;3;2;7;4;1;5.97;0;1.05;0.7;2.46;1.4;0.35;3;2;1;0;0;0;1.05;0.7;0.35;0;0;0;2;0;2;0.7;0;0.7
19;Guest_Team O;;Period 3;234;Period;10.12.2022 21:52;10.12.2022;10.12.2022;21:52:37;20:52:37;10.12.2022 20:52;10.12.2022 21:21;10.12.2022;10.12.2022;21:21:43;20:21:43;10.12.2022 20:21;1602;188;129;243;351;327;363;252;30;20;38;55;52;57;1854;FW;15.15;36.65;73;381;381;108;40;57;71;51;54;73.01;6.83;7.58;11.54;15.44;16.53;7.01;8.09;11.51;2.04;7.84;79;57;24;64;27;66;64;3.13;-5.68;78;11;731;115;776;122;104;128.84;53.82;49.18;25.85;0;20.31;8.48;7.75;4.07;0;45.43;19;10.58;8.07;7.78;7.16;3;1.67;1.27;1.23;27.46;;;174.27;0;0;0;0;4.93;17.8;114;65;105;59;37;0;0;0;0;0;0;;;;0;0;;;;;;;;;;;;;0;18;18;0;0;0;0;0;2.84;2.84;0;0;0;0;0;1;1;0;0.16;0.16;0;2;0.32;4;4;0;0;0;0.63;0.63;0;0;0;12;4;1;2;5;1.89;0.63;0.16;0.32;0.79;0;0;12;0;0;0;12;1.89;0;0;0;1.89;2;0.32;7;1.1;7;4;3;1.1;0.63;0.47;36;0;4;2;10;6;14;5.67;0;0.63;0.32;1.58;0.95;2.21;20;6;9;4;0;1;3.15;0.95;1.42;0.63;0;0.16;22;1;21;3.47;0.16;3.31
20;Guest_Team O;;Period 3;234;Period;10.12.2022 21:52;10.12.2022;10.12.2022;21:52:37;20:52:37;10.12.2022 20:52;10.12.2022 21:21;10.12.2022;10.12.2022;21:21:43;20:21:43;10.12.2022 20:21;946;131;90;214;265;143;103;227;31;22;51;63;34;25;1854;FW;13.61;26.87;54;250;250;83;26;53;50;25;13;54.11;3.04;7.13;8.31;7.97;10.67;7.63;9.36;12.97;2.18;5.6;35;49;28;46;25;40;28;3.71;-5.01;34;11;375;90;478;115;72;115.06;42.22;38.72;32.62;1.5;27.58;10.12;9.28;7.82;0.36;53.14;16.21;11.71;16.68;8.53;12.74;3.89;2.81;4;2.05;40.32;;;168.19;0;0;0;0;4.29;13.7;65;55;67;28;35;0;0;0;0;0;0;;;;0;0;;;;;;;;;;;;;0;18;17;1;0;0;0;0;4.31;4.08;0.24;0;0;0;0;3;2;1;0.72;0.48;0.24;4;0.96;10;10;0;0;0;2.4;2.4;0;0;0;18;3;4;5;6;4.31;0.72;0.96;1.2;1.44;0;0;6;0;0;0;6;1.44;0;0;0;1.44;1;0.24;6;1.44;12;7;5;2.88;1.68;1.2;32;0;6;6;9;7;4;7.67;0;1.44;1.44;2.16;1.68;0.96;9;5;4;0;0;0;2.16;1.2;0.96;0;0;0;14;4;10;3.36;0.96;2.4
21;Guest_Team O;;Period 3;234;Period;10.12.2022 21:52;10.12.2022;10.12.2022;21:52:37;20:52:37;10.12.2022 20:52;10.12.2022 21:21;10.12.2022;10.12.2022;21:21:43;20:21:43;10.12.2022 20:21;423;90;35;65;92;77;63;218;46;18;33;48;40;32;1854;FW;13.09;27.57;55;116;116;49;13;13;21;12;8;25.37;0.92;3.15;3.59;4.95;5.93;4.07;2.76;13.09;2.32;9.37;23;18;9;19;19;23;6;3.39;-4.87;18;3;196;101;202;104;32;46.73;13.65;17.27;15.81;0;24.12;7.05;8.91;8.16;0;23.79;4.91;7.71;6.73;4.43;12.28;2.54;3.98;3.47;2.29;36.39;;;70.52;0;0;0;0;4.42;15.03;28;33;24;17;15;0;0;0;0;0;0;;;;0;0;;;;;;;;;;;;;0;8;8;0;0;0;0;0;4.13;4.13;0;0;0;0;0;1;1;0;0.52;0.52;0;1;0.52;3;3;0;0;0;1.55;1.55;0;0;0;7;2;1;1;3;3.61;1.03;0.52;0.52;1.55;0;0;3;0;0;0;3;1.55;0;0;0;1.55;2;1.03;3;1.55;6;4;2;3.1;2.06;1.03;13;0;1;1;4;3;4;6.71;0;0.52;0.52;2.06;1.55;2.06;5;0;5;0;0;0;2.58;0;2.58;0;0;0;2;0;2;1.03;0;1.03
22;Guest_Team O;;Period 3;234;Period;10.12.2022 21:52;10.12.2022;10.12.2022;21:52:37;20:52:37;10.12.2022 20:52;10.12.2022 21:21;10.12.2022;10.12.2022;21:21:43;20:21:43;10.12.2022 20:21;1587;399;139;238;350;229;232;201;51;18;30;44;29;29;1854;FW;12.05;32.56;65;474;474;240;42;59;68;30;34;75.54;11.75;13.73;14.72;11.88;11.23;6.14;6.09;9.56;1.7;10.31;58;91;22;82;38;51;133;3.88;-5.37;49;8;565;72;497;63;89;143.5;47.98;45.49;44.35;5.69;18.16;6.07;5.76;5.61;0.72;66.28;20.19;16.06;21.25;8.77;8.39;2.56;2.03;2.69;1.11;26.55;;;209.78;0;0;0;0;3.63;23.93;91;153;98;41;90;0;0;0;0;0;0;;;;0;0;;;;;;;;;;;;;0;20;18;2;0;0;0;0;2.53;2.28;0.25;0;0;0;0;5;2;3;0.63;0.25;0.38;0;0;9;9;0;0;0;1.14;1.14;0;0;0;20;4;4;3;9;2.53;0.51;0.51;0.38;1.14;0;0;13;0;0;0;13;1.65;0;0;0;1.65;0;0;8;1.01;16;9;7;2.02;1.14;0.89;38;0;9;4;12;6;7;4.81;0;1.14;0.51;1.52;0.76;0.89;8;4;2;1;1;0;1.01;0.51;0.25;0.13;0.13;0;14;2;12;1.77;0.25;1.52
23;Guest_Team O;;Period 3;234;Period;10.12.2022 21:52;10.12.2022;10.12.2022;21:52:37;20:52:37;10.12.2022 20:52;10.12.2022 21:21;10.12.2022;10.12.2022;21:21:43;20:21:43;10.12.2022 20:21;1644;315;241;255;350;191;292;222;43;33;35;47;26;40;1854;FW;13.34;30.83;62;444;444;158;76;64;70;31;44;77.74;9.46;13.16;15.41;13.04;12.46;9.62;4.59;10.51;1.81;6.95;59;100;17;89;36;51;93;4.07;-7.05;25;5;660;89;738;100;114;170.19;58.44;56.65;50.59;4.51;23.01;7.9;7.66;6.84;0.61;79.51;28.26;19.2;28.29;3.76;10.75;3.82;2.6;3.82;0.51;33.76;;;249.7;0;0;0;0;4.3;19.41;101;120;117;53;53;0;0;0;0;0;0;;;;0;0;;;;;;;;;;;;;0;27;26;1;0;0;0;0;3.65;3.52;0.14;0;0;0;0;5;1;4;0.68;0.14;0.54;0;0;9;9;0;0;0;1.22;1.22;0;0;0;20;3;5;5;7;2.7;0.41;0.68;0.68;0.95;0;0;7;0;0;0;7;0.95;0;0;0;0.95;0;0;9;1.22;14;6;8;1.89;0.81;1.08;55;0;9;17;13;5;11;7.44;0;1.22;2.3;1.76;0.68;1.49;8;1;3;4;0;0;1.08;0.14;0.41;0.54;0;0;21;4;17;2.84;0.54;2.3
24;Guest_Team O;;Period 3;234;Period;10.12.2022 21:52;10.12.2022;10.12.2022;21:52:37;20:52:37;10.12.2022 20:52;10.12.2022 21:21;10.12.2022;10.12.2022;21:21:43;20:21:43;10.12.2022 20:21;1172;125;121;191;280;248;206;222;24;23;36;53;47;39;1854;FW;13.34;29.42;59;316;316;105;32;44;59;38;37;54.89;6.44;7.54;9.88;8.38;7.91;5.08;9.64;10.41;1.91;13.52;54;55;33;47;22;30;74;3.2;-3.53;62;20;497;94;470;89;71;84.51;33;27.01;24.5;0;16.03;6.26;5.12;4.65;0;35.65;15.49;10.08;10.08;0;6.76;2.94;1.91;1.91;0;22.8;;;120.16;0;0;376.11;1766.28;4.42;20.78;77;68;76;43;52;22.11;4.19;44;231.9;0;0;;;;0;0;;;;;;;;;;;;;0;9;9;0;0;0;0;0;1.71;1.71;0;0;0;0;0;1;0;1;0.19;0;0.19;4;0.76;4;4;0;0;0;0.76;0.76;0;0;0;9;5;2;0;2;1.71;0.95;0.38;0;0.38;0;0;13;0;0;0;13;2.47;0;0;0;2.47;0;0;5;0.95;3;3;0;0.57;0.57;0;28;0;2;5;7;4;10;5.31;0;0.38;0.95;1.33;0.76;1.9;10;0;6;4;0;0;1.9;0;1.14;0.76;0;0;13;0;13;2.47;0;2.47
25;Guest_Team O;;Period 3;234;Period;10.12.2022 21:52;10.12.2022;10.12.2022;21:52:37;20:52:37;10.12.2022 20:52;10.12.2022 21:21;10.12.2022;10.12.2022;21:21:43;20:21:43;10.12.2022 20:21;1668;233;222;323;482;222;186;214;30;28;41;62;28;24;1854;FW;12.83;32.97;66;468;468;168;63;78;95;38;26;84.11;9.06;15.49;17.52;14.79;11.6;6.88;8.77;10.78;1.8;6.15;69;107;28;95;26;45;98;3.61;-6;39;12;647;83;773;99;128;205.01;74.29;73.73;55.48;1.5;26.28;9.52;9.45;7.11;0.19;99.58;35.29;23.76;30.9;9.62;12.76;4.52;3.05;3.96;1.23;39.04;;;304.59;0;0;340.97;1786.17;4.01;21.01;102;101;136;44;86;38.61;4.95;42.3;330.1;0;0;;;;0;0;;;;;;;;;;;;;0;38;38;0;0;0;0;0;4.87;4.87;0;0;0;0;0;4;2;2;0.51;0.26;0.26;3;0.38;13;13;0;0;0;1.67;1.67;0;0;0;29;5;9;5;10;3.72;0.64;1.15;0.64;1.28;0;0;12;0;0;0;12;1.54;0;0;0;1.54;0;0;8;1.03;15;8;7;1.92;1.03;0.9;60;0;7;15;18;12;8;7.69;0;0.9;1.92;2.31;1.54;1.03;14;8;2;2;2;0;1.79;1.03;0.26;0.26;0.26;0;22;3;19;2.82;0.38;2.44
26;Guest_Team O;;Period 3;234;Period;10.12.2022 21:52;10.12.2022;10.12.2022;21:52:37;20:52:37;10.12.2022 20:52;10.12.2022 21:21;10.12.2022;10.12.2022;21:21:43;20:21:43;10.12.2022 20:21;1404;133;117;243;266;312;331;253;24;21;44;48;56;60;1854;FW;15.18;29.39;59;333;333;94;33;57;55;50;44;65.46;5.22;10.79;10.79;13.05;9.63;5.51;10.46;11.8;2.03;13.78;57;74;29;60;21;41;52;3.53;-4.76;117;18;724;131;701;126;113;117.11;60.03;37.92;19.16;0;21.11;10.82;6.83;3.45;0;55.99;22.37;14.3;12.37;6.94;10.09;4.03;2.58;2.23;1.25;31.2;;;173.1;0;0;385.88;1513.01;4.54;17.8;90;55;105;40;43;28.74;5.18;50.1;277.8;0;0;;;;0;0;;;;;;;;;;;;;0;12;12;0;0;0;0;0;2.16;2.16;0;0;0;0;0;1;1;0;0.18;0.18;0;2;0.36;1;1;0;0;0;0.18;0.18;0;0;0;14;2;2;2;8;2.52;0.36;0.36;0.36;1.44;0;0;14;0;0;0;14;2.52;0;0;0;2.52;4;0.72;5;0.9;11;5;6;1.98;0.9;1.08;38;0;2;7;9;8;12;6.85;0;0.36;1.26;1.62;1.44;2.16;15;3;9;3;0;0;2.7;0.54;1.62;0.54;0;0;20;3;17;3.6;0.54;3.06
27;Guest_Team;;Period 3;234;Period;10.12.2022 21:52;10.12.2022;10.12.2022;21:52:37;20:52:37;10.12.2022 20:52;10.12.2022 21:21;10.12.2022;10.12.2022;21:21:43;20:21:43;10.12.2022 20:21;393;371;9;7;6;0;0;21;20;0;0;0;0;0;1854;Goalkeeper;1.24;19.09;38;1138;1138;1132;3;2;1;0;0;59.71;39.16;12.36;5.25;2.47;0.38;0.09;0;3.15;0.52;3.28;14;124;0;42;1;2;957;3.57;-3.8;0;0;8;0;14;1;4;233.83;192.85;31.61;9.37;0;12.32;10.16;1.67;0.49;0;115.83;95.86;16.29;2.76;0.92;6.11;5.05;0.86;0.15;0.05;18.43;;;349.66;0;0;0;0;0.43;12.41;3;84;6;1;1044;0;0;0;0;0;0;;;;0;0;;;;;;;;;;;;;0;5;4;1;0;0;0;0;0.26;0.21;0.05;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0.05;0.05;0;0;0;4;1;1;0;2;0.21;0.05;0.05;0;0.11;8;0.42;0;0;0;0;0;0;0;0;0;0;0;0;1;0.05;0;0;0;0;0;0;3;0;2;0;1;0;0;0.16;0;0.11;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28;Guest_Team;;Period 3;234;Period;10.12.2022 21:52;10.12.2022;10.12.2022;21:52:37;20:52:37;10.12.2022 20:52;10.12.2022 21:21;10.12.2022;10.12.2022;21:21:43;20:21:43;10.12.2022 20:21;0;;;;;;;;;;;;;;1854;Goalkeeper;;;0;0;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;0;0;0;;0;;0;0;0;0;0;0;;;;;;0;0;0;0;0;;;;;;;;;0;0;0;;;;;;;;;;0;;;0;0;0;;;;0;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29;Defense;;Period 3;234;Period;10.12.2022 21:52;10.12.2022;10.12.2022;21:52:37;20:52:37;10.12.2022 20:52;10.12.2022 21:21;10.12.2022;10.12.2022;21:21:43;20:21:43;10.12.2022 20:21;766;203;166;129;202;42;24;191;51;41;32;50;10;6;1854;D;11.46;24.81;50;241;241;108;52;34;39;6;2;42.34;5.22;7.51;8;6.45;6.05;3.77;5.34;10.55;1.79;11.3;34;56;14;48;10;24;54;3.16;-4.76;44;8;172;43;247;62;34;93.89;28.73;31.95;33.21;0;23.4;7.16;7.96;8.28;0;43.61;15.14;12.54;13.84;2.09;10.87;3.77;3.13;3.45;0.52;34.27;;;137.5;0;0;361.1;1705.78;3.68;17.41;35;85;67;22;31;18.42;4.59;43.6;174.9;0;0;;;;0;0;;;;;;;;;;;;;0;15;15;0;0;0;0;0;3.74;3.74;0;0;0;0;0;2;1;1;0.5;0.25;0.25;2;0.5;2;2;0;0;0;0.5;0.5;0;0;0;15;3;4;5;3;3.74;0.75;1;1.25;0.75;0;0;8;0;0;0;8;1.99;0;0;0;1.99;2;0.5;6;1.5;16;6;10;3.99;1.5;2.49;27;0;8;9;6;3;1;6.73;0;1.99;2.24;1.5;0.75;0.25;1;1;0;0;0;0;0.25;0.25;0;0;0;0;8;2;6;1.99;0.5;1.5
30;Goalies;;Period 3;234;Period;10.12.2022 21:52;10.12.2022;10.12.2022;21:52:37;20:52:37;10.12.2022 20:52;10.12.2022 21:21;10.12.2022;10.12.2022;21:21:43;20:21:43;10.12.2022 20:21;328;317;7;3;0;0;0;16;16;0;0;0;0;0;1854;Goalkeeper;0.98;15.67;31;1203;1203;1200;2;1;0;0;0;64.48;37.5;14.29;6.98;3.64;1.5;0.54;0.04;3.22;0.53;3.68;19;166;1;55;3;7;953;2.5;-3.42;0;0;6;0;8;0;5;262.82;207.53;44.74;10.54;0;13.11;10.35;2.23;0.53;0;134.01;106.6;21.05;6.35;0;6.68;5.32;1.05;0.32;0;19.79;;;396.82;0;0;32.22;574.64;0.38;6.76;3;77;6;0;1117;9.27;0.46;3.2;65;0;0;;;;0;0;;;;;;;;;;;;;0;1;1;0;0;0;0;0;0.05;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;1;0.1;0;0.05;0;0.05;18;0.9;0;0;0;0;0;0;0;0;0;0;0;0;1;0.05;0;0;0;0;0;0;2;0;1;1;0;0;0;0.1;0;0.05;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31;Offense;;Period 3;234;Period;10.12.2022 21:52;10.12.2022;10.12.2022;21:52:37;20:52:37;10.12.2022 20:52;10.12.2022 21:21;10.12.2022;10.12.2022;21:21:43;20:21:43;10.12.2022 20:21;1204;139;116;184;288;284;192;247;29;24;38;59;58;39;1854;F;14.82;29.09;58;292;292;79;34;44;58;48;29;51.69;5.8;8.23;11.55;11.83;7.89;4.12;2.28;10.61;1.79;5.75;55;61;8;64;15;30;58;3.45;-4.59;9;3;624;128;703;144;119;133.83;49.62;49.13;35.08;0;27.47;10.18;10.08;7.2;0;67.34;18.31;11.32;24;13.72;13.82;3.76;2.32;4.92;2.82;41.29;;;201.16;0;0;368.13;1252.53;4.91;16.7;86;61;82;42;21;25.32;5.2;43.2;210.2;0;0;;;;0;0;;;;;;;;;;;;;0;22;22;0;0;0;0;0;4.52;4.52;0;0;0;0;0;8;5;3;1.64;1.03;0.62;1;0.21;5;5;0;0;0;1.03;1.03;0;0;0;23;3;2;6;12;4.72;0.62;0.41;1.23;2.46;0;0;2;0;0;0;2;0.41;0;0;0;0.41;1;0.21;5;1.03;7;4;3;1.44;0.82;0.62;33;0;4;2;6;8;13;6.77;0;0.82;0.41;1.23;1.64;2.67;17;9;6;2;0;0;3.49;1.85;1.23;0.41;0;0;22;4;18;4.52;0.82;3.69
32;Offense;;Period 3;234;Period;10.12.2022 21:52;10.12.2022;10.12.2022;21:52:37;20:52:37;10.12.2022 20:52;10.12.2022 21:21;10.12.2022;10.12.2022;21:21:43;20:21:43;10.12.2022 20:21;1097;145;86;169;418;170;109;230;30;18;35;88;36;23;1854;F;13.77;27.37;55;287;287;89;25;43;86;29;14;58.78;5.21;9.53;10.19;9.08;5.88;6.6;12.29;12.29;2.16;11.55;42;59;40;58;20;23;44;3.32;-4.3;93;22;399;83;445;93;64;90.76;40.09;30.45;20.23;0;18.98;8.38;6.37;4.23;0;35.25;15.04;9.12;9.6;1.51;7.37;3.14;1.91;2.01;0.31;26.36;;;126.02;0;0;388.1;1245.38;4.26;13.69;87;64;84;22;30;25.05;5.24;48.6;232.6;0;0;;;;0;0;;;;;;;;;;;;;0;12;12;0;0;0;0;0;2.51;2.51;0;0;0;0;0;0;0;0;0;0;0;3;0.63;5;5;0;0;0;1.05;1.05;0;0;0;9;1;3;1;4;1.88;0.21;0.63;0.21;0.84;0;0;16;0;0;0;16;3.35;0;0;0;3.35;1;0.21;6;1.25;14;8;6;2.93;1.67;1.25;29;0;4;3;9;7;6;6.07;0;0.84;0.63;1.88;1.46;1.25;6;2;4;0;0;0;1.25;0.42;0.84;0;0;0;13;0;13;2.72;0;2.72
